서울특별시 강남구 개포동 1282 개포 래미안 포레스트
서울특별시 강남구 논현동 271-6 테크노빌라트
서울특별시 강남구 논현동 228-9 토미빌
서울특별시 강남구 논현동 211-21 펜트힐 루 논현
서울특별시 강남구 논현동 106
서울특별시 강남구 논현동 217-34 학동아파트
서울특별시 강남구 논현동 79-7 한양빌라트
서울특별시 강남구 논현동 221-7 한양수자인 어반게이트
서울특별시 강남구 논현동 105-4 한진로즈힐아파트
서울특별시 강남구 논현동 194-23 논현2차한화꿈에그린아파트
서울특별시 강남구 논현동 261-7 현대넥서스아파트
서울특별시 강남구 논현동 46-2 힐스빌7차
서울특별시 강남구 논현동 53-1 힐타워
서울특별시 강남구 대치동 977-4
"서울특별시 강남구 대치동 503 개포1,2차우성아파트"
서울특별시 강남구 대치동 1017-1 노빌리티빌리지
서울특별시 강남구 대치동 891-26 대치동대우아이빌멤버스
서울특별시 강남구 대치동 891-23 대치동 대우아이빌명문가
서울특별시 강남구 대치동 1029 대치 SK VIEW
서울특별시 강남구 대치동 1019-18
서울특별시 강남구 대치동 891-28 대치동 우정에쉐르1
서울특별시 강남구 대치동 890-42 대치동우정에쉐르2
서울특별시 강남구 대치동 1014-3 대치삼성아파트
서울특별시 강남구 대치동 888 대치아이파크아파트
서울특별시 강남구 대치동 63 우성1차아파트
서울특별시 강남구 대치동 1015-6 대치하나빌
서울특별시 강남구 대치동 907-2 대치한신휴플러스
서울특별시 강남구 대치동 974 대치현대아파트
서울특별시 강남구 대치동 988-4 효성아파트
서울특별시 강남구 대치동 938-11 동민맥스빌
서울특별시 강남구 대치동 670 동부센트레빌
서울특별시 강남구 대치동 920-32 동양아파트
서울특별시 강남구 대치동 1027 래미안 대치 팰리스
서울특별시 강남구 대치동 1027 래미안 대치 팰리스
서울특별시 강남구 대치동 985 래미안 대치 하이스턴
서울특별시 강남구 대치동 893 롯데캐슬아파트
서울특별시 강남구 대치동 1025 롯데캐슬리베아파트
서울특별시 강남구 대치동 901-51 메트로아파트
서울특별시 강남구 대치동 1014-1 대치삼성2차아파트
서울특별시 강남구 대치동 1016-2 대치동삼성3차아파트
서울특별시 강남구 대치동 938-16 삼환 SO GOOD
서울특별시 강남구 대치동 506 선경아파트
서울특별시 강남구 대치동 602 선경3차아파트
서울특별시 강남구 대치동 890-49 선릉역대우아이빌
서울특별시 강남구 대치동 890-54 선릉역 풍림아이원레몬
서울특별시 강남구 대치동 929-8 세연파크뷰 아파트
서울특별시 강남구 대치동 975-20 세영팔레스타운
서울특별시 강남구 대치동 915-13 스카이써밋 아파트
서울특별시 강남구 대치동 65 쌍용아파트
서울특별시 강남구 대치동 66 쌍용아파트
서울특별시 강남구 대치동 907-12
서울특별시 강남구 대치동 316 은마아파트
서울특별시 강남구 대치동 650 청암빌라트
서울특별시 강남구 대치동 934-1 청원아파트
서울특별시 강남구 대치동 891-6 테헤란로 대우 아이빌
서울특별시 강남구 대치동 902 대치포스코더샵아파트
서울특별시 강남구 대치동 910-7 풍림아이원아파트
서울특별시 강남구 대치동 910-6 풍림아이원아파트
서울특별시 강남구 대치동 1007-2 대치동4차풍림아이원아파트
서울특별시 강남구 대치동 959-33
서울특별시 강남구 대치동 986-14 하이캐슬
서울특별시 강남구 대치동 986 하이캐슬
서울특별시 강남구 대치동 511 한보미도맨션
서울특별시 강남구 대치동 992 현대아파트
서울특별시 강남구 대치동 894
서울특별시 강남구 도곡동 953-1 양재SK허브프리모
서울특별시 강남구 도곡동 967 경남아파트
서울특별시 강남구 도곡동 960 대림아파트
"서울특별시 강남구 도곡동 467-6 대림아크로빌, 대림아크로텔"
서울특별시 강남구 도곡동 952 대우양재디오빌
서울특별시 강남구 도곡동 543-7 도곡1차 I PARK
서울특별시 강남구 도곡동 969 도곡2차 I PARK
서울특별시 강남구 도곡동 955 도곡그린빌
서울특별시 강남구 도곡동 957 도곡동 STAY77
서울특별시 강남구 도곡동 527 도곡렉슬아파트
서울특별시 강남구 도곡동 957-11 극동스타클래스
서울특별시 강남구 도곡동 902-8 도곡쌍용예가아파트
서울특별시 강남구 도곡동 934-10 도곡우성아파트
서울특별시 강남구 도곡동 949-2 도곡푸르지오
서울특별시 강남구 도곡동 919-3 도곡하이빌아파트
서울특별시 강남구 도곡동 183 공동주택(아파트 19세대)
서울특별시 강남구 도곡동 183-8 공동주택(아파트 14세대)
서울특별시 강남구 도곡동 538-3 래미안도곡카운티
서울특별시 강남구 도곡동 462 개포럭키아파트
서울특별시 강남구 도곡동 963 역삼럭키아파트
서울특별시 강남구 도곡동 551-28 롯데캐슬모닝아파트
서울특별시 강남구 도곡동 966 매봉삼성아파트
서울특별시 강남구 도곡동 193-42 벨라빌
서울특별시 강남구 도곡동 948-4 삼경하이빌 1
서울특별시 강남구 도곡동 948-5 삼경하이빌 2
서울특별시 강남구 도곡동 161 삼성아파트
서울특별시 강남구 도곡동 91-5 삼성래미안아파트
서울특별시 강남구 도곡동 869 삼익아파트
서울특별시 강남구 도곡동 467-7 아카데미스위트
서울특별시 강남구 도곡동 465 개포4차우성아파트
서울특별시 강남구 도곡동 467-10 우성리빙텔
서울특별시 강남구 도곡동 463-1 우성5차아파트
서울특별시 강남구 도곡동 467-24 우성캐릭터199
서울특별시 강남구 도곡동 467-18 우성캐릭터빌
서울특별시 강남구 도곡동 952-14 원 팰리스
서울특별시 강남구 도곡동 950-19 조이너스도곡
서울특별시 강남구 도곡동 965 중명하니빌아파트
서울특별시 강남구 도곡동 467 타워팰리스
서울특별시 강남구 도곡동 467-17 타워팰리스
서울특별시 강남구 도곡동 467-29 타워팰리스
서울특별시 강남구 도곡동 550-1 파크힐
서울특별시 강남구 도곡동 968 도곡현대하이페리온
서울특별시 강남구 도곡동 972 도곡 한라비발디
서울특별시 강남구 도곡동 464 개포한신아파트
서울특별시 강남구 도곡동 895-8 도곡한신아파트
서울특별시 강남구 도곡동 964 현대그린아파트
서울특별시 강남구 도곡동 467-19 현대비전21
서울특별시 강남구 도곡동 944-5 현대아이리스아파트
서울특별시 강남구 도곡동 962 현대아파트
서울특별시 강남구 삼성동 142-7 LG선릉에클라트
서울특별시 강남구 삼성동 142-3 LG 선릉에클라트 B
서울특별시 강남구 삼성동 29-11 SM드림빌
서울특별시 강남구 삼성동 99-12 강변삼부아파트
서울특별시 강남구 삼성동 5-3 골든카운티
서울특별시 강남구 삼성동 45-5 그라나다
서울특별시 강남구 삼성동 102-2 금호어울림아파트
서울특별시 강남구 삼성동 36-12 노블 테라스
서울특별시 강남구 삼성동 82-6 다우림하우스
서울특별시 강남구 삼성동 98-18 삼성 대우멤버스카운티1차
서울특별시 강남구 삼성동 98-9 삼성 대우 멤버스카운티1차
서울특별시 강남구 삼성동 33-24 삼성대우멤버스카운티3차
서울특별시 강남구 삼성동 108-2 동구싼타빌
서울특별시 강남구 삼성동 189 래미안 라클래시
서울특별시 강남구 삼성동 103-22 래미안 삼성1차
서울특별시 강남구 삼성동 7-3 래미안삼성2차아파트
서울특별시 강남구 삼성동 11 롯데캐슬프레미어아파트
서울특별시 강남구 삼성동 147-2 미켈란147
서울특별시 강남구 삼성동 64-10 블루밍 하우스
서울특별시 강남구 삼성동 98-11 삼부아그레빌
서울특별시 강남구 삼성동 99-13 삼부아파트
서울특별시 강남구 삼성동 99 삼부아파트
서울특별시 강남구 삼성동 150-20 삼성그랑빌
서울특별시 강남구 삼성동 129 삼성동 대성유니드 아파트
서울특별시 강남구 삼성동 47-18 삼성동 드림 하우스
서울특별시 강남구 삼성동 17 삼성동롯데아파트
서울특별시 강남구 삼성동 43 롯데캐슬킹덤아파트
서울특별시 강남구 삼성동 22
서울특별시 강남구 삼성동 121-38 신도브래뉴주상복합
서울특별시 강남구 삼성동 114-11 삼성동지웰
서울특별시 강남구 삼성동 101 에스케이뷰아파트
서울특별시 강남구 삼성동 14-1 삼성동중앙하이츠빌리지
서울특별시 강남구 삼성동 4-6 삼성한솔아파트
서울특별시 강남구 삼성동 82-4 삼성동 헤렌하우스2
서울특별시 강남구 삼성동 16-2 삼성동힐스테이트1단지아파트
서울특별시 강남구 삼성동 52-9 삼성리치빌
서울특별시 강남구 삼성동 127-5 삼성오네뜨아파트
서울특별시 강남구 삼성동 130-2 삼성웰피아아파트
서울특별시 강남구 삼성동 126 삼성파크아파트
서울특별시 강남구 삼성동 71-16 삼성 팰리스
서울특별시 강남구 삼성동 129-5 삼성 펠리스 아파트
서울특별시 강남구 삼성동 104 삼성풍림2차아파트
서울특별시 강남구 삼성동 2 서광아파트
서울특별시 강남구 삼성동 3-3 석탑아파트
서울특별시 강남구 삼성동 64-7 세방타운하우스
서울특별시 강남구 삼성동 117 쌍용 플래티넘
서울특별시 강남구 삼성동 64-5 아델하우스
서울특별시 강남구 삼성동 108-1 삼성동아셈아파트
서울특별시 강남구 삼성동 87 아이파크삼성
서울특별시 강남구 삼성동 122-7 영무 예다음
서울특별시 강남구 삼성동 75-3 삼성동우림루미아트
서울특별시 강남구 삼성동 144-10 삼성동 우정에쉐르2
서울특별시 강남구 삼성동 91-16 월성빌라트
서울특별시 강남구 삼성동 55 진흥아파트
서울특별시 강남구 삼성동 144-14 채널리저브
서울특별시 강남구 삼성동 78-4 청구아파트
서울특별시 강남구 삼성동 4-3 푸른솔아파트
서울특별시 강남구 삼성동 129-20 풍림아파트
서울특별시 강남구 삼성동 106 풍림아파트
서울특별시 강남구 삼성동 48 삼성동한일아파트
서울특별시 강남구 삼성동 57-3 현대삼성동2차아파트
서울특별시 강남구 삼성동 117-18 현대빌라트
서울특별시 강남구 삼성동 6 현대아파트 101동
서울특별시 강남구 삼성동 143-37 현대타워
서울특별시 강남구 삼성동 50 삼성동힐스테이트2단지아파트
서울특별시 강남구 삼성동 37 호산프라자
서울특별시 강남구 세곡동 525 강남데시앙파크
서울특별시 강남구 세곡동 508 강남신동아파밀리에1단지
서울특별시 강남구 세곡동 511 강남신동아파밀리에2단지
서울특별시 강남구 세곡동 579 강남엘에이치1단지
서울특별시 강남구 세곡동 516 세곡리엔파크3단지
서울특별시 강남구 세곡동 522 세곡리엔파크4단지
서울특별시 강남구 세곡동 533 세곡푸르지오
서울특별시 강남구 수서동 799 강남 더샵 포레스트
서울특별시 강남구 수서동 795 강남데시앙포레
서울특별시 강남구 수서동 746 까치마을아파트
서울특별시 강남구 수서동 738 동익아파트
서울특별시 강남구 수서동 747 삼성아파트
서울특별시 강남구 수서동 708 삼익아파트
서울특별시 강남구 수서동 712 한아름아파트
서울특별시 강남구 수서동 736 신동아아파트
서울특별시 강남구 수서동 721-1 하니움
서울특별시 강남구 신사동 510-11 ---------
서울특별시 강남구 신사동 635-14 금광아크존1
서울특별시 강남구 신사동 550-5 뉴현대 아파트
서울특별시 강남구 신사동 506-9 래미안 신사
서울특별시 강남구 신사동 658 로데오현대아파트
서울특별시 강남구 신사동 634-14 닛시빌라트
서울특별시 강남구 신사동 523-4 신사동씨티빌
서울특별시 강남구 신사동 562 신사파크빌
서울특별시 강남구 신사동 622 신성아파트
서울특별시 강남구 신사동 590-7 압구정 아인빌
서울특별시 강남구 신사동 659 압구정대원칸타빌아파트
서울특별시 강남구 신사동 622-1 압구정케이씨씨아파트
서울특별시 강남구 신사동 550-20 우찬아파트
서울특별시 강남구 신사동 547-7 유로미아파트
서울특별시 강남구 신사동 550-7 cherry ville
서울특별시 강남구 신사동 551-5 하이야트 빌
서울특별시 강남구 신사동 556-29 한양아파트
서울특별시 강남구 신사동 588-16 썬-타워빌딩
서울특별시 강남구 신사동 569-1 현대아인빌
서울특별시 강남구 압구정동 444 대림빌라트
서울특별시 강남구 압구정동 414 미성아파트
서울특별시 강남구 압구정동 397 미성아파트
서울특별시 강남구 압구정동 426 현대아파트
서울특별시 강남구 압구정동 489 한양아파트
서울특별시 강남구 압구정동 493 한양아파트
서울특별시 강남구 압구정동 484 한양아파트
서울특별시 강남구 압구정동 513 한양아파트
서울특별시 강남구 압구정동 528 한양아파트
서울특별시 강남구 압구정동 510 한양아파트
서울특별시 강남구 압구정동 436 현대아파트
서울특별시 강남구 압구정동 449 현대아파트
서울특별시 강남구 압구정동 447 현대아파트
서울특별시 강남구 압구정동 369-1 현대아파트
서울특별시 강남구 압구정동 464 현대아파트
서울특별시 강남구 압구정동 462 현대아파트
서울특별시 강남구 압구정동 455 현대아파트
서울특별시 강남구 압구정동 458 현대아파트
서울특별시 강남구 압구정동 481 현대아파트
서울특별시 강남구 역삼동 755-4 역삼 e-편한세상
서울특별시 강남구 역삼동 796-29 강남서해그랑블
서울특별시 강남구 역삼동 902 강남센트럴아이파크
서울특별시 강남구 역삼동 823-7 강남역 우정에쉐르
서울특별시 강남구 역삼동 838-10
서울특별시 강남구 역삼동 794-19 강남 한솔아파트
서울특별시 강남구 역삼동 716-3 개나리SK뷰
서울특별시 강남구 역삼동 754 개나리 래미안
서울특별시 강남구 역삼동 755-1 개나리 푸르지오
서울특별시 강남구 역삼동 722 경남아파트
서울특별시 강남구 역삼동 775-14 경일역삼아파트
서울특별시 강남구 역삼동 835-67 어울림아파트
서울특별시 강남구 역삼동 794-24 역삼노블카운티아파트
서울특별시 강남구 역삼동 761-10 대림역삼아파트
서울특별시 강남구 역삼동 727-2 대명벨리온
서울특별시 강남구 역삼동 720-25 디오빌역삼
서울특별시 강남구 역삼동 824-25 대우디오빌플러스
서울특별시 강남구 역삼동 716 동부센트레빌
서울특별시 강남구 역삼동 763-16 래미안 그레이튼
서울특별시 강남구 도곡동 539-5 래미안그레이튼
서울특별시 강남구 역삼동 762-3 래미안그레이튼
서울특별시 강남구 역삼동 713-7 래미안펜타빌
서울특별시 강남구 역삼동 644-6 로얄빌리지
서울특별시 강남구 역삼동 835-68 역삼동 롯데캐슬 노블
서울특별시 강남구 역삼동 604 리치타워아파트
서울특별시 강남구 역삼동 729-37 명인갤러리
서울특별시 강남구 역삼동 747-5 브라운스톤역삼아파트
서울특별시 강남구 역삼동 761-3 상지리츠빌 역삼2차
서울특별시 강남구 역삼동 681-46 성영아파트 for U
서울특별시 강남구 역삼동 771-4 세방하이빌1
서울특별시 강남구 역삼동 771-14 세방하이빌2
서울특별시 강남구 역삼동 900 시티프라디움 더 강남 101동
서울특별시 강남구 역삼동 903 시티프라디움 더 강남 2차
서울특별시 강남구 역삼동 901 시티프라디움 더 강남 201동
서울특별시 강남구 역삼동 778-5 쎄비앙아파트
서울특별시 강남구 역삼동 831-29 에레프
서울특별시 강남구 역삼동 685-19 에벤에셀 빌라트
서울특별시 강남구 역삼동 831-45 에스케이허브젠
서울특별시 강남구 역삼동 765-32 역삼2차아이파크
서울특별시 강남구 역삼동 713-11 역삼 IPARK
서울특별시 강남구 역삼동 667-1 역삼동골든베리힐
서울특별시 강남구 역삼동 826-29 역삼동우정에쉐르1
서울특별시 강남구 역삼동 795-41 역삼동월드메르디앙아파트
서울특별시 강남구 역삼동 607-17 역삼칼라아파트
서울특별시 강남구 역삼동 681-26 역삼동 하나빌
서울특별시 강남구 역삼동 832-5 역삼디오슈페리움
서울특별시 강남구 역삼동 757 역삼래미안아파트
서울특별시 강남구 역삼동 835-12 역삼르비앙아파트
서울특별시 강남구 역삼동 712-5 역삼센트럴2차아이파크
서울특별시 강남구 역삼동 656-30 역삼 엔스위트
서울특별시 강남구 역삼동 707-18 역삼동 우정에쉐르2
서울특별시 강남구 역삼동 711-3 역삼자이아파트
서울특별시 강남구 역삼동 836-35 역삼카이스아파트
서울특별시 강남구 역삼동 754-1 역삼푸르지오아파트
서울특별시 강남구 역삼동 727-9 요진와이시티미니
서울특별시 강남구 역삼동 706-11 우림루미아트1
서울특별시 강남구 역삼동 706-10 우림루미아트2
서울특별시 강남구 역삼동 707-13 우정에쉐르3
서울특별시 강남구 역삼동 708-31 선릉역 우정에쉐르멤버스
서울특별시 강남구 역삼동 759-1 은하수아파트
서울특별시 강남구 역삼동 735-15
서울특별시 강남구 역삼동 678-27
서울특별시 강남구 역삼동 828-46 정원 아파트
서울특별시 강남구 역삼동 706-24 진넥스빌2
서울특별시 강남구 역삼동 723-21 탑팰리스아파트
서울특별시 강남구 역삼동 709-5 테헤란아이파크
서울특별시 강남구 역삼동 766-8 역삼동트레벨아파트
서울특별시 강남구 역삼동 635-5 풍림지오빌
서울특별시 강남구 역삼동 723-16
서울특별시 강남구 역삼동 636-33 프리우스역삼아파트
서울특별시 강남구 역삼동 636 프리우스역삼아파트 2차
서울특별시 강남구 역삼동 836 역삼한스빌아파트
서울특별시 강남구 역삼동 706-20 한화 진넥스빌
서울특별시 강남구 역삼동 710 현대까르띠에710아파트
서울특별시 강남구 역삼동 728-45 현대이스트빌
서울특별시 강남구 역삼동 775-15 현대하이츠
서울특별시 강남구 역삼동 606-18 휴먼터치빌
서울특별시 강남구 율현동 365 강남 한신휴플러스6단지
서울특별시 강남구 율현동 513 강남 한신휴플러스8단지
서울특별시 강남구 일원동 735 가람아파트
서울특별시 강남구 일원동 615-1 개포한신아파트
서울특별시 강남구 일원동 743 디에이치 자이 개포
서울특별시 강남구 일원동 742 디에이치 포레센트
서울특별시 강남구 일원동 741 래미안 개포 루체하임
서울특별시 강남구 일원동 716 목련타운아파트
서울특별시 강남구 일원동 626 삼성사원아파트
서울특별시 강남구 일원동 734 상록수아파트
서울특별시 강남구 일원동 688 상록 스타힐스
서울특별시 강남구 일원동 718 샘터마을아파트
서울특별시 강남구 일원동 711 수서아파트
서울특별시 강남구 일원동 615 일원동우성7차아파트
서울특별시 강남구 일원동 719 푸른마을아파트
서울특별시 강남구 일원동 731 한솔마을아파트
서울특별시 강남구 일원동 614 현대4차아파트
서울특별시 강남구 자곡동 618 강남브리즈힐
서울특별시 강남구 자곡동 602 강남자곡아이파크
서울특별시 강남구 자곡동 686 강남한양수자인아파트
서울특별시 강남구 자곡동 611 래미안 강남힐즈
서울특별시 강남구 자곡동 687 래미안포레
서울특별시 강남구 자곡동 619 강남자곡힐스테이트
서울특별시 강남구 청담동 129 PH129
서울특별시 강남구 청담동 106-17 강변상지리츠빌
서울특별시 강남구 청담동 130-10 뉴현대리버빌
서울특별시 강남구 청담동 116-5 대우로얄카운티2
서울특별시 강남구 청담동 117-6 대우로얄카운티3
서울특별시 강남구 청담동 50-5 청담대우유로카운티
서울특별시 강남구 청담동 76-12 라테라스 청담
서울특별시 강남구 청담동 134 청담래미안로이뷰
서울특별시 강남구 청담동 125 청담범신칼릭스빌
서울특별시 강남구 청담동 60 청담공원아파트
서울특별시 강남구 청담동 42 삼성청담아파트
서울특별시 강남구 청담동 104-5 삼호빌라
서울특별시 강남구 청담동 10 삼환아파트
서울특별시 강남구 청담동 127-16 상지리츠빌5차
서울특별시 강남구 청담동 114-18 상지리츠빌4차
서울특별시 강남구 청담동 127-12 상지리츠빌5차
서울특별시 강남구 청담동 134-16 신동아아파트
서울특별시 강남구 청담동 104-19 시티아파트
서울특별시 강남구 청담동 127 연세빌라
서울특별시 강남구 청담동 36 청담 영풍 마드레빌 아파트
서울특별시 강남구 청담동 11-25 우성아파트
서울특별시 강남구 청담동 65 진흥아파트
서울특별시 강남구 청담동 73 진흥아파트
서울특별시 강남구 청담동 14 청담2차 e편한세상아파트
서울특별시 강남구 청담동 15 청담2차 e편한세상아파트
서울특별시 강남구 청담동 15-21 청담2차 e편한세상아파트
서울특별시 강남구 청담동 44-21 청담3차 e-편한세상
서울특별시 강남구 청담동 28-20 청담4차e편한세상
서울특별시 강남구 청담동 108 건영아파트
서울특별시 강남구 청담동 30-33 대림아파트
서울특별시 강남구 청담동 122-15 청담대우멤버스카운티11차
서울특별시 강남구 청담동 110-11 청담대우멤버스카운티12차
서울특별시 강남구 청담동 110-4 청담대우멤버스카운티6차
서울특별시 강남구 청담동 110-7 청담대우멤버스카운티9차
서울특별시 강남구 청담동 33 청담동 삼성1차 아파트
서울특별시 강남구 청담동 117-3 대우빌라청담로얄카운티
서울특별시 강남구 청담동 67
서울특별시 강남구 청담동 34-13 청담 스위트
서울특별시 강남구 청담동 32 청담 아르지움
서울특별시 강남구 청담동 130 청담아이파크
서울특별시 강남구 청담동 43 청담우방아파트
서울특별시 강남구 청담동 134-38 청담자이아파트
서울특별시 강남구 청담동 46-12 청담파크빌
서울특별시 강남구 청담동 127-31 청담현대3차아파트
서울특별시 강남구 청담동 35-47 한신오페라하우스
서울특별시 강남구 청담동 23 현대아파트
서울특별시 강남구 청담동 75-1 현대아파트
서울특별시 강남구 청담동 5-25 청담휴먼스타빌
서울특별시 강남구 개포동 1242-2 포이동 현대아파트
서울특별시 강남구 개포동 1164-13 뉴 새롬아파트
서울특별시 강남구 개포동 166-4 에버그린
서울특별시 강남구 개포동 1260-2 우찬현대아파트
서울특별시 강남구 개포동 172-3 개포현대아파트
서울특별시 강남구 논현동 192-3 프라임아파트
서울특별시 강남구 논현동 252 논현 라폴리움
서울특별시 강남구 논현동 196-4 프라임아파트
서울특별시 강남구 논현동 105-3 논현 한가람빌라트
서울특별시 강남구 논현동 216-1 두영아파트
서울특별시 강남구 논현동 44-9 지고하임
서울특별시 강남구 논현동 80-13 프라임아파트
서울특별시 강남구 논현동 261 현대인텔렉스
서울특별시 강남구 논현동 192-15 휴먼스페이스주상복합아파트
서울특별시 강남구 대치동 983-1 S-TOWER
서울특별시 강남구 대치동 962-20 대치 주성아파트
서울특별시 강남구 대치동 914-8 대치타워
서울특별시 강남구 대치동 938-13 동민맥스빌
서울특별시 강남구 대치동 1009-4 대치동상지리츠빌카일룸
서울특별시 강남구 대치동 904-10 미소시티
서울특별시 강남구 대치동 889-74 아름빌
서울특별시 강남구 대치동 950 우정에쉐르
서울특별시 강남구 대치동 910-3 풍림아이원아파트
서울특별시 강남구 대치동 910-5 풍림아이원아파트
서울특별시 강남구 대치동 1007-1 대치동3차풍림아이원아파트
서울특별시 강남구 대치동 910-4 풍림아이원아파트
서울특별시 강남구 대치동 941-13 한양팰리스아파트
서울특별시 강남구 대치동 933 한티아파트
서울특별시 강남구 대치동 950-5 화인화이빌아파트
서울특별시 강남구 도곡동 190-3 그랜빌캐슬
서울특별시 강남구 도곡동 944-6 대명 비발디 아파트
서울특별시 강남구 도곡동 971 도곡3차 아이파크
서울특별시 강남구 도곡동 970 도곡3차아이파크
서울특별시 강남구 도곡동 941-1
서울특별시 강남구 도곡동 199-4 도곡지웰카운티
서울특별시 강남구 도곡동 199-1 도곡지웰카운티
서울특별시 강남구 도곡동 949-1 도곡푸르지오
서울특별시 강남구 도곡동 184-3 현대빌라트
서울특별시 강남구 도곡동 462-2 도곡로덴하우스
서울특별시 강남구 도곡동 462-1 로덴하우스
서울특별시 강남구 도곡동 540 삼호아파트
서울특별시 강남구 도곡동 202 도곡동 상지카일룸
서울특별시 강남구 도곡동 162-4 울트라 멤버스아파트
서울특별시 강남구 도곡동 200-5 월드메르디앙
서울특별시 강남구 도곡동 164-6 포스코트아파트
서울특별시 강남구 도곡동 193-45 필로스아파트
서울특별시 강남구 도곡동 961 현대아파트
서울특별시 강남구 도곡동 192-2 현대오티움
서울특별시 강남구 삼성동 42-4 네오블로썸
서울특별시 강남구 삼성동 33-20 삼성대우멤버스카운티2차
서울특별시 강남구 삼성동 33-22 삼성대우멤버스카운티5차
서울특별시 강남구 삼성동 100-14 동일파크스위트
서울특별시 강남구 삼성동 107 삼성동 미켈란 107
서울특별시 강남구 삼성동 90 삼성 브르넨
서울특별시 강남구 삼성동 64-4 블루밍하우스
서울특별시 강남구 삼성동 113-17 삼성더파크뷰
서울특별시 강남구 삼성동 110-2 라테라스
서울특별시 강남구 삼성동 8-2 브라운스톤 레전드
서울특별시 강남구 삼성동 64-6 루첸시아
서울특별시 강남구 삼성동 29-19 삼성 벨라스 아파트
서울특별시 강남구 삼성동 3-1 삼성월드타워아파트
서울특별시 강남구 삼성동 47-20 상아빌라트
서울특별시 강남구 삼성동 65-4 상지리츠빌 카일룸
서울특별시 강남구 삼성동 97 시티아파트
서울특별시 강남구 삼성동 97-2 시티아파트
서울특별시 강남구 삼성동 109-21 엘에이치삼성도시형생활주택
서울특별시 강남구 삼성동 3-8 우정에쉐르
서울특별시 강남구 삼성동 78-1
서울특별시 강남구 삼성동 130-6 이안애2차
서울특별시 강남구 삼성동 146 삼성동포스코 더샵
서울특별시 강남구 삼성동 142-16 삼성동 한양립스 아파트
서울특별시 강남구 삼성동 57-9 현대삼성동1차아파트
서울특별시 강남구 삼성동 64-9 형우럭스빌
서울특별시 강남구 신사동 524-8 루덴하우스
서울특별시 강남구 신사동 540-2 대성아트빌
서울특별시 강남구 신사동 522 신사아이빌
서울특별시 강남구 신사동 632 압구정하이츠파크
